names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu
"Waste collection, treatment, and disposal activities",,346.1846445943859,,166.99578024055583,10,247,108.1340172290802,210,49180.54454287144,0.7039056761411241,0.3395565905029438,7,_market_for_hydraulic_digger___unit__GLO__None_
Manufacture of basic metals,,16221.028562268943,,4441.039053781699,10,247,108.1340172290802,210,49180.54454287144,32.98261276494981,9.030072958851395,7,_market_for_hydraulic_digger___unit__GLO__None_
Civil engineering,,182.52652483398327,,75.50936476867345,10,247,108.1340172290802,210,49180.54454287144,0.37113563204830335,0.1535350319329034,7,_market_for_hydraulic_digger___unit__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,575.8055225180739,,249.2848850891531,10,247,108.1340172290802,210,49180.54454287144,1.170799404256566,0.5068770331972384,3,_market_for_hydraulic_digger___unit__GLO__None_
Manufacture of chemicals and chemical products,,465.5644707991316,,148.9820320648194,10,247,108.1340172290802,210,49180.54454287144,0.9466435866591348,0.3029287972502002,3,_market_for_hydraulic_digger___unit__GLO__None_
Extraction of crude petroleum and natural gas,,4.87602198548575,,1.7212296032648546,10,247,108.1340172290802,210,49180.54454287144,0.00991453435664025,0.0034998181074722187,2,_market_for_hydraulic_digger___unit__GLO__None_
Water transport,-14.425784459455008,14.425784459455008,4.69827313168388,2.6041394496679824,10,247,108.1340172290802,210,49180.54454287144,0.029332299171433186,0.005295060219184669,2,_market_for_hydraulic_digger___unit__GLO__None_
Mining of coal and lignite,,1359.9306349370431,,848.8509048582492,10,247,108.1340172290802,210,49180.54454287144,2.765180108470679,1.725989235678944,1,_market_for_hydraulic_digger___unit__GLO__None_
Unknown,7.19856946537684,7.19856946537684,3.301134493474887,1.9164684457590833,10,247,108.1340172290802,210,49180.54454287144,0.014637026759843493,0.0038968020048831876,1,_market_for_hydraulic_digger___unit__GLO__None_
Construction of buildings,,5.255726921008682,,1.057164890499951,10,247,108.1340172290802,210,49180.54454287144,0.010686597657387026,0.0021495591403596684,1,_market_for_hydraulic_digger___unit__GLO__None_
Manufacture of other transport equipment,-3.589490513408964,3.589490513408964,3.405031962464085,2.077908149278574,10,247,108.1340172290802,210,49180.54454287144,0.007298598555125696,0.004225061289159231,1,_market_for_hydraulic_digger___unit__GLO__None_
Sewerage,27.719221141432264,27.719221141432264,27.49680592140965,17.01644446764228,10,247,108.1340172290802,210,49180.54454287144,0.05636216800582391,0.03459995131369231,1,_market_for_hydraulic_digger___unit__GLO__None_
Specialized construction activities,-6.229329301277175e-08,6.49710273137316e-08,1.3644821565022105e-07,7.532688285314373e-08,10,247,108.1340172290802,210,49180.54454287144,1.321071735126791e-10,1.5316398700604082e-10,1,_market_for_hydraulic_digger___unit__GLO__None_
Manufacture of wood and products of wood and cork,,0.6588168790714918,,0.22703947967645308,10,247,108.1340172290802,210,49180.54454287144,0.0013395884189472342,0.00046164490813748366,1,_market_for_hydraulic_digger___unit__GLO__None_
"Crop and animal production, hunting and related service activities",,1.048778014425128e-05,,4.94940886007288e-06,10,212,53.13023805618286,230,0.1226067832559236,0.008553996659678759,0.004036814871606018,95,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
"Electricity, gas, steam and air conditioning supply",,0.02994607972104331,,0.015008771171166752,10,212,53.13023805618286,230,0.1226067832559236,24.424488536278847,12.24138728102682,23,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of food products,,3.012440150048957e-05,,1.0195487157486693e-05,10,212,53.13023805618286,230,0.1226067832559236,0.024569930554012923,0.008315597952035913,15,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.000666451570538004,,0.0005656178011045753,10,212,53.13023805618286,230,0.1226067832559236,0.5435682699112042,0.46132667874005917,14,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Mining of metal ores,,8.6419181836609e-06,,5.744518199881591e-06,10,212,53.13023805618286,230,0.1226067832559236,0.0070484829257955245,0.004685318419855087,12,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of coke and refined petroleum products,,0.0009472122305537046,,0.000591936777726867,10,212,53.13023805618286,230,0.1226067832559236,0.7725610324320626,0.4827928455567472,7,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Land transport and transport via pipelines,,0.0008016483474871139,,0.0003099731819472828,10,212,53.13023805618286,230,0.1226067832559236,0.6538368646486639,0.2528189499110008,6,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Forestry and logging,,0.0001851805028258626,,9.795657332379356e-05,10,212,53.13023805618286,230,0.1226067832559236,0.1510360992338618,0.07989490525929846,5,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
"Waste collection, treatment, and disposal activities",,0.0013079775972553581,,0.0007413493362306036,10,212,53.13023805618286,230,0.1226067832559236,1.0668068784784506,0.6046560529062621,4,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of other non-metallic mineral products,,7.357599700817672e-06,,3.2303183023551727e-06,10,212,53.13023805618286,230,0.1226067832559236,0.0060009727891317125,0.0026346978662773976,4,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of machinery and equipment,,8.420967247138936e-06,,2.688210827789077e-06,10,212,53.13023805618286,230,0.1226067832559236,0.006868271904305169,0.002192546575647314,4,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of basic metals,,0.0003773607091550205,,0.0001677866896694706,10,212,53.13023805618286,230,0.1226067832559236,0.30778126554983143,0.13684943460203225,4,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of wood and products of wood and cork,,0.010519456962332262,,0.005304939685875138,10,212,53.13023805618286,230,0.1226067832559236,8.57983276534908,4.326791344653303,4,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Civil engineering,,3.1832141159686414e-05,,8.344358622747018e-06,10,212,53.13023805618286,230,0.1226067832559236,0.02596278958990508,0.00680578871833657,3,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of chemicals and chemical products,,0.00011690411892946662,,4.6122074487635376e-05,10,212,53.13023805618286,230,0.1226067832559236,0.09534881825049311,0.03761788154197174,2,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,5.703467083324059e-06,,3.0132664487051306e-06,10,212,53.13023805618286,230,0.1226067832559236,0.004651836490497359,0.002457666997441227,2,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of other transport equipment,-2.6307515124425475e-07,2.6307515124425475e-07,1.0725170665340813e-07,5.987437122444079e-08,10,212,53.13023805618286,230,0.1226067832559236,0.0002145681864070474,4.8834468725487935e-05,2,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Mining of coal and lignite,,1.8292167706595095e-05,,9.117151450106124e-06,10,212,53.13023805618286,230,0.1226067832559236,0.014919376580015879,0.007436090571820496,2,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Specialized construction activities,1.2948304928261933e-11,1.8242515831268236e-11,2.8022510706055827e-11,1.5078933734549867e-11,10,212,53.13023805618286,230,0.1226067832559236,1.4878879737991062e-08,1.2298612959345663e-08,1,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Construction of buildings,,2.605721104403588e-06,,1.1796946549076549e-06,10,212,53.13023805618286,230,0.1226067832559236,0.0021252666738385342,0.000962177314810728,1,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Sewerage,1.0486134889402254e-07,1.0486134889402254e-07,3.7569950896506655e-08,2.0956683183620046e-08,10,212,53.13023805618286,230,0.1226067832559236,8.552654764226211e-05,1.7092596858916083e-05,1,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
Manufacture of electrical equipment,-1.0905773843092326e-07,1.0905773843092326e-07,5.6198578239566445e-08,3.3146559026167886e-08,10,212,53.13023805618286,230,0.1226067832559236,8.894918823804495e-05,2.7034849252165217e-05,1,_market_for_heat__central_or_small_scale__other_than_natural_gas___megajoule__CH__None_
"Electricity, gas, steam and air conditioning supply",,0.012471575647697792,,0.005492305346779215,10,235,55.55351638793945,220,0.5727722455980623,2.1774057216539098,0.9588986528221883,126,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of food products,,5.980862774536133e-05,,2.1475665167918582e-05,10,235,55.55351638793945,220,0.5727722455980623,0.01044195632819323,0.0037494248949675774,25,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.02368627570561219,,0.014905798783791776,10,235,55.55351638793945,220,0.5727722455980623,4.135374206353187,2.602395436990462,15,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Mining of metal ores,,0.0009127909289428335,,0.0004887249679773308,10,235,55.55351638793945,220,0.5727722455980623,0.15936368005920737,0.08532623075460419,11,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of coke and refined petroleum products,,0.012360156131692803,,0.007965167124776257,10,235,55.55351638793945,220,0.5727722455980623,2.1579530479496087,1.3906342679819268,10,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Land transport and transport via pipelines,,0.004783610861072159,,0.001955438036684131,10,235,55.55351638793945,220,0.5727722455980623,0.8351680616223528,0.34139888091860193,9,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of basic metals,,0.00972392706526249,,0.003789070201830253,10,235,55.55351638793945,220,0.5727722455980623,1.6976952252826454,0.6615317398757479,7,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
"Waste collection, treatment, and disposal activities",,0.0010534313919909226,,0.0003415156798263148,10,235,55.55351638793945,220,0.5727722455980623,0.18391802327834134,0.05962503987422084,6,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Specialized construction activities,,5.81220696060536e-05,,2.5466783604505776e-05,10,235,55.55351638793945,220,0.5727722455980623,0.010147501044741653,0.004446232128079903,5,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of other non-metallic mineral products,,0.0008803192433436658,,0.0005180223800408363,10,235,55.55351638793945,220,0.5727722455980623,0.15369446583859475,0.09044125025645076,4,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Civil engineering,,0.006348236166889215,,0.0035834516685691715,10,235,55.55351638793945,220,0.5727722455980623,1.108335156893065,0.6256329101329792,4,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Water transport,-3.212963840832916e-05,3.212963840832916e-05,9.486260651059032e-06,5.014435996318916e-06,10,235,55.55351638793945,220,0.5727722455980623,0.005609496384515084,0.0008754676985235334,3,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of chemicals and chemical products,,0.004093063332503005,,0.0014696878440279987,10,235,55.55351638793945,220,0.5727722455980623,0.7146057379629521,0.25659201459620634,2,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of machinery and equipment,2.9860593183272943e-05,2.9860593183272943e-05,1.9534132573982465e-05,1.0825346776678303e-05,10,235,55.55351638793945,220,0.5727722455980623,0.005213344992317827,0.0018899915035818428,1,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of rubber and plastic products,,0.0004085385953574466,,0.00023056464803539664,10,235,55.55351638793945,220,0.5727722455980623,0.07132653484822218,0.04025415857827603,1,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Construction of buildings,,3.8508796585540184e-05,,1.0105959725428416e-05,10,235,55.55351638793945,220,0.5727722455980623,0.006723230198650963,0.0017643941030830222,1,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Mining of coal and lignite,,0.0005594444281297849,,0.00033759508555725296,10,235,55.55351638793945,220,0.5727722455980623,0.09767310347686957,0.058940545417795476,1,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of electrical equipment,-4.820136320204948e-06,4.820136320204948e-06,2.652136160757732e-06,1.5095953670016125e-06,10,235,55.55351638793945,220,0.5727722455980623,0.0008415450219959568,0.0002635594476868136,1,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
"Crop and animal production, hunting and related service activities",,0.00010189075378512213,,4.6233674447005226e-05,10,235,55.55351638793945,220,0.5727722455980623,0.01778905220498813,0.008071912492675018,1,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of paper and paper products,-2.9529507346437446e-05,2.9529507346437446e-05,4.028875429267896e-06,2.06867728640837e-06,10,235,55.55351638793945,220,0.5727722455980623,0.005155540893152758,0.00036116926095962505,1,_market_for_transport__freight__lorry_3_5_7_5_metric_ton__EURO5___ton_kilometer__RER__None_
